id,code_dx,name,psychiatry,vts,others
cie10_8156,T860,Rechazo de trasplante de medula osea,False,False,True
cie10_8157,T861,Falla y rechazo de trasplante de riñon,False,False,True
cie10_8158,T862,Falla y rechazo de trasplante de corazon,False,False,True
cie10_8159,T863,Falla y rechazo de trasplante de pulmon,False,False,True
cie10_8160,T864,Falla y rechazo de trasplante de higado,False,False,True
cie10_8161,T868,Falla y rechazo de otros organos y tejidos trasplantados,False,False,True
cie10_8162,T869,Falla y rechazo del trasplante de organos y tejidos no especificado,False,False,True
cie10_8163,T870,Complicaciones de la reinsercion (de parte) de extremidad superior,False,False,True
cie10_8164,T871,Complicaciones de la reinsercion (de parte) de extremidad inferior,False,False,True
cie10_8165,T872,Complicaciones de otras partes del cuerpo reinsertadas,False,False,True
cie10_8166,T873,Neuroma de muñon de amputacion,False,False,True
cie10_8167,T874,Infeccion de muñon de amputacion,False,False,True
cie10_8168,T875,Necrosis de muñon de amputacion,False,False,True
cie10_8169,T876,Otras complicaciones y las no especificadas de muñon de amputacion,False,False,True
cie10_8170,T880,Infeccion consecutiva a inmunizacion,False,False,True
cie10_8171,T881,"Otras complicaciones consecutivas a inmunizacion, no clasificadas en otra parte",False,False,True
cie10_8172,T882,Choque debida a anestesia,False,False,True
cie10_8173,T883,Hipertermia maligna debida a anestesia,False,False,True
cie10_8174,T884,Falla o dificultad de la intubacion,False,False,True
cie10_8175,T885,Otras complicaciones de la anestesia,False,False,True
cie10_8176,T886,Choque anafilactico debido a efecto adverso de droga o medicamento correcto administrado apropiadamente,False,False,True
cie10_8177,T887,Efecto adverso no especificado de droga o medicamento,False,False,True
cie10_8178,T888,"Otras complicaciones especificadas de la atencion medica y quirurgica, no clasificadas en otra parte",False,False,True
cie10_8179,T889,Complicaciones no especificadas de la atencion medica y quirurgica,False,False,True
cie10_8180,T900,Secuelas de traumatismo superficial de la cabeza,False,False,True
cie10_8181,T901,Secuelas de herida de la cabeza,False,False,True
cie10_8182,T902,Secuelas de fractura del craneo y de huesos faciales,False,False,True
cie10_8183,T903,Secuelas de traumatismo de nervios craneales,False,False,True
cie10_8184,T904,Secuelas de traumatismo del ojo y de la orbita,False,False,True
cie10_8185,T905,Secuelas de traumatismo intracraneal,False,False,True
cie10_8186,T908,Secuelas de otros traumatismos especificados de la cabeza,False,False,True
cie10_8187,T909,Secuelas de traumatismo no especificado de la cabeza,False,False,True
cie10_8188,T910,Secuelas de traumatismo superficial y heridas del cuello y del tronco,False,False,True
cie10_8189,T911,Secuelas de fractura de la columna vertebral,False,False,True
cie10_8190,T912,Secuelas de otra fractura del torax y de la pelvis,False,False,True
cie10_8191,T913,Secuelas de traumatismo de la medula espinal,False,False,True
cie10_8192,T914,Secuelas de traumatismo de organos intratoracicos,False,False,True
cie10_8193,T915,Secuelas de traumatismo de organos intraabdominales y pelvicos,False,False,True
cie10_8194,T918,Secuelas de otros traumatismos especificados del cuello y del tronco,False,False,True
cie10_8195,T919,Secuelas de traumatismo no especificados del cuello y del tronco,False,False,True
cie10_8196,T920,Secuelas de herida de miembro superior,False,False,True
cie10_8197,T921,Secuelas de fractura del brazo,False,False,True
cie10_8198,T922,Secuelas de fractura de la muñeca y de la mano,False,False,True
cie10_8199,T923,"Secuelas de luxacion, torcedura y esguince de miembro superior",False,False,True
cie10_8200,T924,Secuelas de traumatismo de nervio de miembro superior,False,False,True
cie10_8201,T925,Secuelas de traumatismo de tendon y musculo de miembro superior,False,False,True
cie10_8202,T926,Secuelas de aplastamiento y amputacion traumaticas de miembro superior,False,False,True
cie10_8203,T928,Secuelas de otros traumatismos especificados de miembro superior,False,False,True
cie10_8204,T929,Secuelas de traumatismo no especificado de miembro superior,False,False,True
cie10_8205,T930,Secuelas de herida de miembro inferior,False,False,True
cie10_8206,T931,Secuelas de fractura de femur,False,False,True
cie10_8207,T932,Secuelas de otras fracturas de miembro inferior,False,False,True
cie10_8208,T933,"Secuelas de luxacion, torcedura y esguince de miembro inferior",False,False,True
cie10_8209,T934,Secuelas de traumatismo de nervio de miembro inferior,False,False,True
cie10_8210,T935,Secuelas de traumatismo de tendon y musculo de miembro inferior,False,False,True
cie10_8211,T936,Secuelas de aplastamiento y amputacion traumaticas de miembro inferior,False,False,True
cie10_8212,T938,Secuelas de otros traumatismos especificados de miembro inferior,False,False,True
cie10_8213,T939,Secuelas de traumatismo no especificado de miembro inferior,False,False,True
cie10_8214,T940,Secuelas de traumatismos que afectan multiples regiones del cuerpo,False,False,True
cie10_8215,T941,Secuelas de traumatismos de regiones no especificadas del cuerpo,False,False,True
cie10_8216,T950,"Secuelas de quemadura, corrosion y congelamiento de la cabeza y del cuello",False,False,True
cie10_8217,T951,"Secuelas de quemadura, corrosion y congelamiento del tronco",False,False,True
cie10_8218,T952,"Secuelas de quemadura, corrosion y congelamiento de miembro superior",False,False,True
cie10_8219,T953,"Secuelas de quemadura, corrosion y congelamiento de miembro inferior",False,False,True
cie10_8220,T954,Secuelas de quemadura y corrosion clasificables solo de acuerdo con la extension de la superficie del cuerpo afectada,False,False,True
cie10_8221,T958,"Secuelas de otras quemaduras, corrosiones y congelamientos especificados",False,False,True
cie10_8222,T959,"Secuelas de quemadura, corrosion y congelamiento no especificados",False,False,True
cie10_8223,T980,Secuelas de efectos de cuerpos extraños que penetran en orificios naturales,False,False,True
cie10_8224,T981,Secuelas de otros efectos y los no especificados de causas externas,False,False,True
cie10_8225,T982,Secuelas de ciertas complicaciones precoces de los traumatismos,False,False,True
cie10_8226,T983,"Secuelas de complicaciones de la atencion medica y quirurgica, no clasificadas en otra parte",False,False,True
cie10_8227,U049,"Sindrome respiratorio agudo severo, sin especificar",False,False,True
cie10_8228,U800,Agente resistente a penicilina,False,False,True
cie10_8229,U801,Agente resistente a meticilina,False,False,True
cie10_8230,U808,Agente resistente a otros antibioticos relacionados con la penicilina,False,False,True
cie10_8231,U810,Agente resistente a vancomicina,False,False,True
cie10_8232,U818,Agente resistente a otros antibioticos relacionados con la vancomicina,False,False,True
cie10_8233,U898,Agente resistente a otro antibiotico especificado,False,False,True
cie10_8234,U899,Agente resistente a antibiotico sin especificar,False,False,True
cie10_8235,V010,Peaton lesionado por colision con vehiculo de pedal: accidente no de transito,False,False,True
cie10_8236,V011,Peaton lesionado por colision con vehiculo de pedal: accidente de transito,False,False,True
cie10_8237,V019,Peaton lesionado por colision con vehiculo de pedal: accidente no especificado como de transito o no de transito,False,False,True
cie10_8238,V020,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente no de transito,False,False,True
cie10_8239,V021,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente de transito,False,False,True
cie10_8240,V029,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente no especificado como de transito o no de transito,False,False,True
cie10_8241,V030,"Peaton lesionado por colision con automovil, camioneta o furgoneta: accidente no de transito",False,False,True
cie10_8242,V031,"Peaton lesionado por colision con automovil, camioneta o furgoneta: accidente de transito",False,False,True
cie10_8243,V039,"Peaton lesionado por colision con automovil, camioneta o furgoneta: no especificado como de transito o no de transito",False,False,True
cie10_8244,V040,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente no de transito,False,False,True
cie10_8245,V041,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente de transito,False,False,True
cie10_8246,V049,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente no especificado como de transito o no de transito,False,False,True
cie10_8247,V050,Peaton lesionado por colision con tren o vehiculo de rieles: accidente no de transito,False,False,True
cie10_8248,V051,Peaton lesionado por colision con tren o vehiculo de rieles: accidente de transito,False,False,True
cie10_8249,V059,Peaton lesionado por colision con tren o vehiculo de rieles: accidente no especificado como de transito o no de transito,False,False,True
cie10_8250,V060,Peaton lesionado por colision con otros vehiculos sin motor: accidente no de transito,False,False,True
cie10_8251,V061,Peaton lesionado por colision con otros vehiculos sin motor: accidente de transito,False,False,True
cie10_8252,V069,Peaton lesionado por colision con otros vehiculos sin motor: accidente no especificado como de transito o no de transito,False,False,True
cie10_8253,V090,"Peaton lesionado en accidente no de transito que involucra otros vehiculos de motor, y los no especificados",False,False,True
cie10_8254,V091,Peaton lesionado en accidente no de transito no especificado,False,False,True
cie10_8255,V092,"Peaton lesionado en accidente de transito que involucra otros vehiculos de motor, y los no especificados",False,False,True
cie10_8256,V093,Peaton lesionado en accidente de transito no especificado,False,False,True
cie10_8257,V099,Peaton lesionado en accidente de transporte no especificado,False,False,True
cie10_8258,V100,Ciclista lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,False,False,True
cie10_8259,V101,Ciclista lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,False,False,True
cie10_8260,V102,"Ciclista lesionado por colision con peaton o animal: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8261,V103,Ciclista lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8262,V104,Ciclista lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,False,False,True
cie10_8263,V105,Ciclista lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,False,False,True
cie10_8264,V109,"Ciclista lesionado por colision con peaton o animal: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8265,V110,Ciclista lesionado por colision con otro ciclista: conductor lesionado en accidente no de transito,False,False,True
cie10_8266,V111,Ciclista lesionado por colision con otro ciclista: pasajero lesionado en accidente no de transito,False,False,True
cie10_8267,V112,"Ciclista lesionado por colision con otro ciclista: no especificado, lesionado en accidente no de transito",False,False,True
cie10_8268,V113,Ciclista lesionado por colision con otro ciclista: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8269,V114,Ciclista lesionado por colision con otro ciclista: conductor lesionado en accidente de transito,False,False,True
cie10_8270,V115,Ciclista lesionado por colision con otro ciclista: pasajero lesionado en accidente de transito,False,False,True
cie10_8271,V119,"Ciclista lesionado por colision con otro ciclista: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8272,V120,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente no de transito,False,False,True
cie10_8273,V121,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente no de transito,False,False,True
cie10_8274,V122,"Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8275,V123,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8276,V124,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente de transito,False,False,True
cie10_8277,V125,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente de transito,False,False,True
cie10_8278,V129,"Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8279,V130,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente no de transito",False,False,True
cie10_8280,V131,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente no de transito",False,False,True
cie10_8281,V132,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8282,V133,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: persona lesionada al subir o bajar del vehiculo",False,False,True
cie10_8283,V134,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente de transito",False,False,True
cie10_8284,V135,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente de transito",False,False,True
cie10_8285,V139,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8286,V140,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente no de transito,False,False,True
cie10_8287,V141,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente no de transito,False,False,True
cie10_8288,V142,"Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8289,V143,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8290,V144,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente de transito,False,False,True
cie10_8291,V145,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente de transito,False,False,True
cie10_8292,V149,"Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8293,V150,Ciclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente no de transito,False,False,True
cie10_8294,V151,Ciclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente no de transito,False,False,True
cie10_8295,V152,"Ciclista lesionado por colision con tren o vehiculo de rieles: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8296,V153,Ciclista lesionado por colision con tren o vehiculo de rieles: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8297,V154,Ciclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente de transito,False,False,True
cie10_8298,V155,Ciclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente de transito,False,False,True
cie10_8299,V159,"Ciclista lesionado por colision con tren o vehiculo de rieles: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8300,V160,Ciclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente no de transito,False,False,True
cie10_8301,V161,Ciclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente no de transito,False,False,True
cie10_8302,V162,"Ciclista lesionado por colision con otros vehiculos sin motor: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8303,V163,Ciclista lesionado por colision con otros vehiculos sin motor: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8304,V164,Ciclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente de transito,False,False,True
cie10_8305,V165,Ciclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente de transito,False,False,True
cie10_8306,V169,"Ciclista lesionado por colision con otros vehiculos sin motor: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8307,V170,Ciclista lesionado por colision con objeto estacionado o fijo: conductor lesionado en accidente no de transito,False,False,True
cie10_8308,V171,Ciclista lesionado por colision con objeto estacionado o fijo: pasajero lesionado en accidente no de transito,False,False,True
cie10_8309,V172,"Ciclista lesionado por colision con objeto estacionado o fijo: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8310,V173,Ciclista lesionado por colision con objeto estacionado o fijo: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8311,V174,Ciclista lesionado por colision con objeto estacionado o fijo conductor lesionado en accidente de transito,False,False,True
cie10_8312,V175,Ciclista lesionado por colision con objeto estacionado o fijo: pasajero lesionado en accidente de transito,False,False,True
cie10_8313,V179,"Ciclista lesionado por colision con objeto estacionado o fijo: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8314,V180,Ciclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente no de transito,False,False,True
cie10_8315,V181,Ciclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente no de transito,False,False,True
cie10_8316,V182,"Ciclista lesionado en accidente de transporte sin colision: ciclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8317,V183,Ciclista lesionado en accidente de transporte sin colision: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8318,V184,Ciclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente de transito,False,False,True
cie10_8319,V185,Ciclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente de transito,False,False,True
cie10_8320,V189,"Ciclista lesionado en accidente de transporte sin colision: ciclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8321,V190,"Conductor de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",False,False,True
cie10_8322,V191,"Pasajero de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",False,False,True
cie10_8323,V192,"Ciclista no especificado lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",False,False,True
cie10_8324,V193,"Ciclista [cualquiera] lesionado en accidente no de transito, no especificado",False,False,True
cie10_8325,V194,"Conductor de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente de transito",False,False,True
cie10_8326,V195,"Pasajero de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente de transito",False,False,True
cie10_8327,V196,"Ciclista no especificado lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente de transito",False,False,True
cie10_8328,V198,Ciclista [cualquiera] lesionado en otros accidentes de transporte especificados,False,False,True
cie10_8329,V199,Ciclista [cualquiera] lesionado en accidente de transito no especificado,False,False,True
cie10_8330,V200,Motociclista lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,False,False,True
cie10_8331,V201,Motociclista lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,False,False,True
cie10_8332,V202,"Motociclista lesionado por colision con peaton o animal: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8333,V203,Motociclista lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8334,V204,Motociclista lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,False,False,True
cie10_8335,V205,Motociclista lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,False,False,True
cie10_8336,V209,"Motociclista lesionado por colision con peaton o animal: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8337,V210,Motociclista lesionado por colision con vehiculo de pedal: conductor lesionado en accidente no de transito,False,False,True
cie10_8338,V211,Motociclista lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente no de transito,False,False,True
cie10_8339,V212,"Motociclista lesionado por colision con vehiculo de pedal: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8340,V213,Motociclista lesionado por colision con vehiculo de pedal: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8341,V214,Motociclista lesionado por colision con vehiculo de pedal: conductor lesionado en accidente de transito,False,False,True
cie10_8342,V215,Motociclista lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente de transito,False,False,True
cie10_8343,V219,"Motociclista lesionado por colision con vehiculo de pedal: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8344,V220,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente no de transito,False,False,True
cie10_8345,V221,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente no de transito,False,False,True
cie10_8346,V222,"Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8347,V223,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8348,V224,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente de transito,False,False,True
cie10_8349,V225,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente de transito,False,False,True
cie10_8350,V229,"Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8351,V230,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente no de transito",False,False,True
cie10_8352,V231,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente no de transito",False,False,True
cie10_8353,V232,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8354,V233,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: persona lesionada al subir o bajar del vehiculo",False,False,True
cie10_8355,V234,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente de transito",False,False,True
cie10_8356,V235,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente de transito",False,False,True
cie10_8357,V239,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8358,V240,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente no de transito,False,False,True
cie10_8359,V241,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente no de transito,False,False,True
cie10_8360,V242,"Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8361,V243,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8362,V244,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente de transito,False,False,True
cie10_8363,V245,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente de transito,False,False,True
cie10_8364,V249,"Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8365,V250,Motociclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente no de transito,False,False,True
cie10_8366,V251,Motociclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente no de transito,False,False,True
cie10_8367,V252,"Motociclista lesionado por colision con tren o vehiculo de rieles: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8368,V253,Motociclista lesionado por colision con tren o vehiculo de rieles: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8369,V254,Motociclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente de transito,False,False,True
cie10_8370,V255,Motociclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente de transito,False,False,True
cie10_8371,V259,"Motociclista lesionado por colision con tren o vehiculo de rieles: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8372,V260,Motociclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente no de transito,False,False,True
cie10_8373,V261,Motociclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente no de transito,False,False,True
cie10_8374,V262,"Motociclista lesionado por colision con otros vehiculos sin motor: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8375,V263,Motociclista lesionado por colision con otros vehiculos sin motor: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8376,V264,Motociclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente de transito,False,False,True
cie10_8377,V265,Motociclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente de transito,False,False,True
cie10_8378,V269,"Motociclista lesionado por colision con otros vehiculos sin motor: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8379,V270,Motociclista lesionado por colision con objeto fijo o estacionado: conductor lesionado en accidente no de transito,False,False,True
cie10_8380,V271,Motociclista lesionado por colision con objeto fijo o estacionado: pasajero lesionado en accidente no de transito,False,False,True
cie10_8381,V272,"Motociclista lesionado por colision con objeto fijo o estacionado: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8382,V273,Motociclista lesionado por colision con objeto fijo o estacionado: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8383,V274,Motociclista lesionado por colision con objeto fijo o estacionado: conductor lesionado en accidente de transito,False,False,True
cie10_8384,V275,Motociclista lesionado por colision con objeto fijo o estacionado: pasajero lesionado en accidente de transito,False,False,True
cie10_8385,V279,"Motociclista lesionado por colision con objeto fijo o estacionado: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8386,V280,Motociclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente no de transito,False,False,True
cie10_8387,V281,Motociclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente no de transito,False,False,True
cie10_8388,V282,"Motociclista lesionado en accidente de transporte sin colision: motociclista no especificado, lesionado en accidente no de transito",False,False,True
cie10_8389,V283,Motociclista lesionado en accidente de transporte sin colision: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8390,V284,Motociclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente de transito,False,False,True
cie10_8391,V285,Motociclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente de transito,False,False,True
cie10_8392,V289,"Motociclista lesionado en accidente de transporte sin colision: motociclista no especificado, lesionado en accidente de transito",False,False,True
cie10_8393,V290,"Conductor de motocicleta lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",False,False,True
cie10_8394,V291,"Pasajero de motocicleta lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",False,False,True
cie10_8395,V292,"Motociclista no especificado lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",False,False,True
cie10_8396,V293,"Motociclista [cualquiera] lesionado en accidente no de transito, no especificado",False,False,True
cie10_8397,V294,"Conductor de motocicleta lesionado por colision con otros vehiculo de motor, y con los no especificados, en accidente de transito",False,False,True
cie10_8398,V295,"Pasajero de motocicleta lesionado por colision con otros vehiculo de motor, y con los no especificados, en accidente de transito",False,False,True
cie10_8399,V296,"Motociclista no especificado lesionado por colision con otros vehiculo de motor, y con los no especificados, en accidente de transito",False,False,True
cie10_8400,V298,Motociclista [cualquiera] lesionado en otros accidentes de transporte especificados,False,False,True
cie10_8401,V299,Motociclista [cualquiera] lesionado en accidente de transito no especificado,False,False,True
cie10_8402,V300,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,False,False,True
cie10_8403,V301,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,False,False,True
cie10_8404,V302,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: persona que viaja fuera del vehiculo, lesionada en accidente no de transito",False,False,True
cie10_8405,V303,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente no de transito",False,False,True
cie10_8406,V304,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,False,False,True
cie10_8407,V305,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,False,False,True
cie10_8408,V306,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,False,False,True
cie10_8409,V307,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: persona que viaja fuera del vehiculo, lesionada en accidente de transito",False,False,True
cie10_8410,V309,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente de transito",False,False,True
cie10_8411,V310,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: conductor lesionado en accidente no de transito,False,False,True
cie10_8412,V311,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente no de transito,False,False,True
cie10_8413,V312,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: persona que viaja fuera del vehiculo, lesionada en accidente no de transito",False,False,True
cie10_8414,V313,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente no de transito",False,False,True
cie10_8415,V314,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: persona lesionada al subir o bajar del vehiculo,False,False,True
